CandidateID,CanFirstName,CanLastName,PartyName,OfficeName
19548,BRADLEY,POPURELLA,DEMOCRATIC,10TH CIRCUIT - SHORE  VACANCY
19549,DONALD (D. J.),TEGELER,REPUBLICAN,16TH CIRCUIT -  3RD SUBCIRCUIT - SIMPSON VACANCY
19574,STEPHEN PATRICK,McGLYNN,REPUBLICAN,20TH CIRCUIT - COOK VACANCY
19575,HEINZ M.,RUDOLF,DEMOCRATIC,20TH CIRCUIT - COOK VACANCY
19576,MICHAEL W.,FEETTERER,REPUBLICAN,22ND CIRCUIT -  2ND SUBCIRCUIT - CONDON VACANCY
19667,JOHN B.,"BARBERIS, JR.",REPUBLICAN,3RD CIRCUIT - CALLIS VACANCY
19668,CLARENCE,HARRISON,DEMOCRATIC,3RD CIRCUIT - CALLIS VACANCY
19740,HUGH,FINSON,REPUBLICAN,6TH CIRCUIT - SHONKWILER VACANCY
19741,CHARLES H.W.,BURCH,DEMOCRATIC,8TH CIRCUIT - GREENLIEF VACANCY
19753,TOM,KEITH,REPUBLICAN,10TH CIRCUIT - BORDEN  VACANCY
19754,JAMES B.,EAGLE,REPUBLICAN,14TH CIRCUIT - STENGEL VACANCY
19755,LINNEA E.,THOMPSON,DEMOCRATIC,14TH CIRCUIT - STENGEL VACANCY
19756,JAMES C.,HALLOCK,REPUBLICAN,16TH CIRCUIT -  3RD SUBCIRCUIT - A VACANCY
19757,STANLEY,BRANDMEYER,REPUBLICAN,4TH CIRCUIT - MIDDENDORFF VACANCY
20169,JOHN A.,"GRIVETTI, JR.",INDEPENDENT,10TH CIRCUIT - SHORE  VACANCY
20180,WILLIAM J.,BECKER,INDEPENDENT,4TH CIRCUIT - MIDDENDORFF VACANCY
20231,STEVE,THOMAS,,6TH CIRCUIT - SHONKWILER VACANCY
19573,LISA HOLDER,WHITE,REPUBLICAN,4TH APPELLATE - McCULLOUGH VACANCY
19624,SHELLY A.,HARRIS,DEMOCRATIC,1ST APPELLATE - GORDON VACANCY
19634,MICHAEL J.,BURKE,REPUBLICAN,2ND APPELLATE - BOWMAN VACANCY
19721,DAVID,ELLIS,DEMOCRATIC,1ST APPELLATE - MURPHY VACANCY
19722,JOHN B.,SIMON,DEMOCRATIC,1ST APPELLATE - STEELE VACANCY
19454,KRISTAL,RIVERS,DEMOCRATIC,COOK CIRCUIT - CONNORS VACANCY
19455,DANIEL J.,KUBASIAK,DEMOCRATIC,COOK CIRCUIT - EGAN VACANCY
19456,PATRICIA O'BRIEN,SHEAHAN,DEMOCRATIC,COOK CIRCUIT - FELTON VACANCY
19457,CYNTHIA Y.,COBBS,DEMOCRATIC,COOK CIRCUIT - McDONALD VACANCY
19458,WILLIAM B.,RAINES,DEMOCRATIC,"COOK CIRCUIT - NEVILLE, JR.  VACANCY"
19459,DIANA,ROSARIO,DEMOCRATIC,COOK CIRCUIT - REYES VACANCY
19460,MEGAN ELIZABETH,GOLDISH,DEMOCRATIC,COOK - 9TH SUBCIRCUIT - GOLDBERG VACANCY
19469,JOHN MICHAEL,ALLEGRETTI,DEMOCRATIC,COOK - 4TH SUBCIRCUIT - MULHERN  VACANCY
19470,ROBERT D.,KUZAS,DEMOCRATIC,COOK - 7TH SUBCIRCUIT - HARDY-CAMPBELL VACANCY
19478,THOMAS J.,CARROLL,DEMOCRATIC,COOK CIRCUIT - LOWRANCE  VACANCY
19532,JAMES PAUL,PIECZONKA,REPUBLICAN,COOK - 12TH SUBCIRCUIT - JORDAN VACANCY
19533,JAMES L.,KAPLAN,DEMOCRATIC,COOK - 12TH SUBCIRCUIT - JORDAN VACANCY
19537,JOHN,CURRY,REPUBLICAN,COOK - 13TH SUBCIRCUIT - IOSCO VACANCY
19538,PATRICK KEVIN,COUGHLIN,DEMOCRATIC,"COOK - 15TH SUBCIRCUIT - DOODY, JR.  VACANCY"
19539,CHRIS,LAWLER,DEMOCRATIC,COOK - 15TH SUBCIRCUIT - STERBA VACANCY
19550,TERRENCE J.,McGUIRE,DEMOCRATIC,COOK - 3RD SUBCIRCUIT - DONNELLY VACANCY
19581,BRIDGET ANNE,MITCHELL,DEMOCRATIC,COOK CIRCUIT - ARNOLD VACANCY
19582,MARITZA,MARTINEZ,DEMOCRATIC,COOK CIRCUIT - BURKE VACANCY
19583,CAROLINE KATE,MORELAND,DEMOCRATIC,"COOK CIRCUIT - HOWSE, JR.  VACANCY"
19587,ANDREA MICHELE,BUFORD,DEMOCRATIC,COOK CIRCUIT - VEAL VACANCY
19600,JOHN J.,MAHONEY,DEMOCRATIC,"COOK - 4TH SUBCIRCUIT - BILLIK, JR.  VACANCY"
19601,JUDY,RICE,DEMOCRATIC,COOK - 7TH SUBCIRCUIT - TAYLOR VACANCY
19617,"ANTHONY C. ""TONY""",KYRIAKOPOULOS,DEMOCRATIC,COOK - 10TH SUBCIRCUIT - A VACANCY
19686,STEVEN G.,WATKINS,DEMOCRATIC,COOK - 2ND SUBCIRCUIT - O'NEAL VACANCY
19687,ANJANA,HANSEN,DEMOCRATIC,COOK - 9TH SUBCIRCUIT - MEYER VACANCY
19705,ABBEY FISHMAN,ROMANEK,DEMOCRATIC,COOK - 9TH SUBCIRCUIT - PRESTON VACANCY
19709,PAMELA McLEAN,MEYERSON,DEMOCRATIC,COOK - 11TH SUBCIRCUIT - A VACANCY
19836,IAN,BRENSON,REPUBLICAN,"COOK - 4TH SUBCIRCUIT - BILLIK, JR.  VACANCY"
